transaction_id,customer_id,product_id,date,quantity,unit_price_usd,discount_pct,revenue_usd,cost_usd,profit_usd,shipping_cost_usd,channel,payment_method,status,country,category
TXN087746,CUST02449,PROD0208,2022-02-09,2,714.95,0.05,1358.4,1072.42,285.98,22.17,paid_search,debit_card,completed,USA,Electronics
TXN087747,CUST03000,PROD0125,2023-07-10,4,670.1,0.05,2546.38,2010.32,536.06,58.43,paid_search,debit_card,completed,Spain,Electronics
TXN087748,CUST03380,PROD0441,2023-03-24,2,884.17,0.0,1768.34,1326.26,442.08,12.15,social_media,credit_card,completed,Canada,Electronics
TXN087749,CUST03605,PROD0496,2023-12-11,2,193.95,0.0,387.9,232.74,155.16,17.85,email,paypal,completed,USA,Home & Kitchen
TXN087750,CUST01297,PROD0246,2022-09-13,2,160.68,0.05,305.29,144.62,160.67,23.28,organic_search,paypal,completed,USA,Clothing
TXN087751,CUST06510,PROD0292,2023-02-11,1,43.6,0.05,41.42,21.8,19.62,9.88,email,debit_card,refunded,Canada,Toys & Games
TXN087752,CUST06952,PROD0353,2023-11-11,2,202.21,0.0,404.42,242.66,161.76,43.47,organic_search,paypal,completed,Germany,Home & Kitchen
TXN087753,CUST02263,PROD0454,2024-05-04,1,32.31,0.05,30.69,21.0,9.69,17.2,organic_search,credit_card,completed,Netherlands,Books
TXN087754,CUST05106,PROD0017,2022-11-27,1,249.68,0.05,237.2,137.32,99.88,0.0,paid_search,debit_card,completed,USA,Sports & Outdoors
TXN087755,CUST03049,PROD0258,2024-03-17,2,387.65,0.05,736.54,426.42,310.12,4.75,organic_search,apple_pay,completed,UK,Sports & Outdoors
TXN087756,CUST02831,PROD0216,2023-06-21,1,1191.59,0.0,1191.59,893.69,297.9,11.04,organic_search,paypal,completed,Germany,Electronics
TXN087757,CUST06422,PROD0055,2023-08-20,7,188.93,0.0,1322.51,595.14,727.37,172.18,organic_search,credit_card,completed,Germany,Clothing
TXN087758,CUST03695,PROD0164,2023-09-19,5,233.25,0.0,1166.25,699.75,466.5,46.98,direct,paypal,completed,UK,Home & Kitchen
TXN087759,CUST06759,PROD0313,2022-08-08,2,161.79,0.2,258.86,129.44,129.42,11.56,email,debit_card,completed,Sweden,Beauty & Health
TXN087760,CUST04631,PROD0076,2022-11-27,1,462.43,0.15,393.07,254.34,138.73,7.02,email,bank_transfer,completed,USA,Sports & Outdoors
TXN087761,CUST03000,PROD0452,2024-06-11,1,109.58,0.0,109.58,49.31,60.27,20.3,email,debit_card,completed,Spain,Clothing
TXN087762,CUST04788,PROD0353,2023-05-19,1,202.21,0.0,202.21,121.33,80.88,21.74,social_media,paypal,refunded,Netherlands,Home & Kitchen
TXN087763,CUST04951,PROD0244,2023-02-09,5,36.15,0.0,180.75,117.5,63.25,63.32,social_media,credit_card,completed,UK,Books
TXN087764,CUST06719,PROD0029,2022-05-10,2,196.46,0.0,392.92,235.76,157.16,12.0,paid_search,apple_pay,refunded,USA,Home & Kitchen
TXN087765,CUST04764,PROD0104,2022-08-17,1,29.79,0.05,28.3,14.89,13.41,8.52,organic_search,credit_card,completed,USA,Toys & Games
TXN087766,CUST00341,PROD0480,2023-09-26,1,475.71,0.05,451.92,261.64,190.28,0.49,email,credit_card,completed,Germany,Sports & Outdoors
TXN087767,CUST04024,PROD0011,2023-07-10,2,132.5,0.0,265.0,106.0,159.0,5.78,organic_search,paypal,completed,Spain,Beauty & Health
TXN087768,CUST03552,PROD0202,2024-12-16,5,123.93,0.0,619.65,464.75,154.9,42.3,organic_search,credit_card,completed,USA,Electronics
TXN087769,CUST01307,PROD0472,2022-08-17,1,201.63,0.05,191.55,120.98,70.57,2.03,organic_search,apple_pay,completed,Canada,Home & Kitchen
TXN087770,CUST03152,PROD0398,2022-09-28,2,1104.52,0.15,1877.68,1656.78,220.9,13.62,referral,credit_card,completed,USA,Electronics
TXN087771,CUST06764,PROD0454,2024-02-07,2,32.31,0.15,54.93,42.0,12.93,19.11,paid_search,credit_card,completed,USA,Books
TXN087772,CUST02339,PROD0264,2023-04-01,1,229.44,0.0,229.44,103.25,126.19,1.59,direct,paypal,completed,USA,Clothing
TXN087773,CUST01513,PROD0415,2022-12-08,2,185.33,0.0,370.66,148.26,222.4,44.18,organic_search,paypal,completed,Australia,Beauty & Health
TXN087774,CUST04967,PROD0208,2022-03-23,2,714.95,0.2,1143.92,1072.42,71.5,55.42,organic_search,debit_card,completed,Australia,Electronics
TXN087775,CUST02474,PROD0116,2023-12-20,1,268.04,0.15,227.83,120.62,107.21,3.6,direct,credit_card,refunded,Canada,Clothing
TXN087776,CUST02373,PROD0055,2024-09-03,1,188.93,0.15,160.59,85.02,75.57,13.66,social_media,credit_card,completed,Canada,Clothing
TXN087777,CUST07458,PROD0398,2024-12-18,4,1104.52,0.15000000000000002,3755.37,3313.56,441.81,0.0,organic_search,debit_card,completed,UK,Electronics
TXN087778,CUST00161,PROD0487,2023-06-10,2,76.4,0.0,152.8,68.76,84.04,24.46,direct,paypal,completed,UK,Clothing
TXN087779,CUST02936,PROD0037,2023-12-06,1,44.8,0.0,44.8,17.92,26.88,13.24,direct,debit_card,completed,USA,Beauty & Health
TXN087780,CUST02490,PROD0014,2022-09-07,1,85.6,0.15,72.76,42.8,29.96,20.22,organic_search,bank_transfer,completed,UK,Toys & Games
TXN087781,CUST07254,PROD0147,2024-05-12,2,231.3,0.05,439.47,277.56,161.91,24.73,email,credit_card,completed,Netherlands,Home & Kitchen
TXN087782,CUST00218,PROD0323,2022-12-18,6,250.94,0.2,1204.51,903.36,301.15,0.0,organic_search,apple_pay,completed,Canada,Home & Kitchen
TXN087783,CUST01052,PROD0281,2024-08-25,2,874.51,0.05,1661.57,1311.76,349.81,8.53,organic_search,debit_card,completed,Germany,Electronics
TXN087784,CUST01581,PROD0457,2024-08-09,1,231.47,0.0,231.47,138.88,92.59,12.74,organic_search,paypal,completed,USA,Home & Kitchen
TXN087785,CUST01402,PROD0113,2022-05-12,1,58.71,0.05,55.77,38.16,17.61,0.0,organic_search,credit_card,refunded,USA,Books
TXN087786,CUST03951,PROD0261,2023-12-13,2,602.49,0.2,963.98,903.74,60.24,2.91,paid_search,paypal,completed,USA,Electronics
TXN087787,CUST01180,PROD0276,2024-08-04,3,790.5,0.2,1897.2,1778.64,118.56,0.0,organic_search,debit_card,completed,Germany,Electronics
TXN087788,CUST06143,PROD0115,2023-08-31,1,685.06,0.05,650.81,513.79,137.02,0.0,direct,paypal,completed,USA,Electronics
TXN087789,CUST07759,PROD0349,2024-03-15,1,126.68,0.0,126.68,63.34,63.34,4.16,organic_search,credit_card,completed,Netherlands,Toys & Games
TXN087790,CUST06922,PROD0001,2022-09-29,1,25.82,0.05,24.53,16.78,7.75,3.2,paid_search,apple_pay,completed,USA,Books
TXN087791,CUST01370,PROD0136,2023-12-04,1,105.57,0.0,105.57,52.78,52.79,12.16,social_media,credit_card,completed,USA,Toys & Games
TXN087792,CUST01068,PROD0124,2023-11-18,4,1166.48,0.05,4432.62,3499.44,933.18,30.36,organic_search,apple_pay,completed,USA,Electronics
TXN087793,CUST06764,PROD0069,2022-11-18,6,165.68,0.05,944.38,447.36,497.02,37.26,email,debit_card,completed,USA,Clothing
TXN087794,CUST03995,PROD0370,2024-11-06,1,415.33,0.05,394.56,228.43,166.13,6.05,social_media,paypal,refunded,Germany,Sports & Outdoors
TXN087795,CUST00350,PROD0346,2023-05-09,4,232.52,0.15000000000000002,790.57,697.56,93.01,0.0,social_media,apple_pay,completed,France,Electronics
TXN087796,CUST00493,PROD0160,2024-03-01,1,446.81,0.0,446.81,245.75,201.06,11.18,paid_search,credit_card,cancelled,USA,Sports & Outdoors
TXN087797,CUST01705,PROD0239,2022-04-30,1,58.83,0.0,58.83,26.47,32.36,13.72,organic_search,credit_card,completed,UK,Clothing
TXN087798,CUST01696,PROD0198,2022-01-05,3,436.0,0.05,1242.6,981.0,261.6,19.71,organic_search,apple_pay,completed,USA,Electronics
TXN087799,CUST00948,PROD0170,2024-11-24,3,9.03,0.1,24.38,17.61,6.77,66.5,social_media,debit_card,completed,Netherlands,Books
TXN087800,CUST05248,PROD0050,2024-03-15,1,50.42,0.05,47.9,32.77,15.13,15.44,referral,apple_pay,completed,Spain,Books
TXN087801,CUST00299,PROD0035,2022-07-15,1,21.27,0.0,21.27,13.83,7.44,14.26,organic_search,paypal,completed,France,Books
TXN087802,CUST05836,PROD0257,2023-09-29,1,145.99,0.05,138.69,87.59,51.1,0.0,email,paypal,completed,France,Home & Kitchen
TXN087803,CUST07591,PROD0277,2022-05-17,8,303.37,0.05,2305.61,1820.24,485.37,99.96,direct,credit_card,completed,USA,Electronics
TXN087804,CUST03962,PROD0246,2024-05-28,5,160.68,0.05,763.23,361.55,401.68,0.0,email,bank_transfer,completed,UK,Clothing
TXN087805,CUST00881,PROD0211,2023-03-03,6,48.46,0.1,261.68,145.38,116.3,70.11,organic_search,paypal,completed,USA,Toys & Games
TXN087806,CUST05258,PROD0187,2022-03-06,2,232.93,0.0,465.86,209.64,256.22,48.28,organic_search,credit_card,refunded,Germany,Clothing
TXN087807,CUST01247,PROD0252,2022-02-10,2,109.38,0.0,218.76,109.38,109.38,12.78,paid_search,debit_card,completed,USA,Toys & Games
TXN087808,CUST04568,PROD0226,2022-10-25,1,176.34,0.0,176.34,96.99,79.35,0.18,paid_search,paypal,completed,USA,Sports & Outdoors
TXN087809,CUST04404,PROD0356,2022-08-26,1,455.31,0.0,455.31,341.48,113.83,14.07,paid_search,paypal,completed,UK,Electronics
TXN087810,CUST05596,PROD0486,2024-12-28,1,63.21,0.0,63.21,31.61,31.6,23.62,organic_search,credit_card,completed,Germany,Toys & Games
TXN087811,CUST07218,PROD0204,2024-11-29,1,1087.22,0.0,1087.22,815.41,271.81,4.12,direct,paypal,completed,Canada,Electronics
TXN087812,CUST06480,PROD0104,2024-09-24,1,29.79,0.1,26.81,14.89,11.92,8.52,paid_search,credit_card,completed,USA,Toys & Games
TXN087813,CUST03722,PROD0265,2023-03-17,1,239.17,0.0,239.17,143.5,95.67,14.9,organic_search,credit_card,completed,Spain,Home & Kitchen
TXN087814,CUST00350,PROD0026,2022-01-25,1,128.68,0.05,122.25,57.91,64.34,0.0,paid_search,credit_card,completed,France,Clothing
TXN087815,CUST06379,PROD0048,2023-03-21,2,118.37,0.0,236.74,94.7,142.04,26.18,organic_search,paypal,completed,Australia,Beauty & Health
TXN087816,CUST00310,PROD0294,2024-05-14,2,192.41,0.0,384.82,211.66,173.16,27.66,organic_search,paypal,completed,USA,Sports & Outdoors
TXN087817,CUST00976,PROD0241,2022-05-18,5,51.22,0.0,256.1,166.45,89.65,43.5,paid_search,credit_card,completed,USA,Books
TXN087818,CUST01320,PROD0043,2022-08-26,8,162.13,0.0,1297.04,583.68,713.36,117.72,email,credit_card,completed,USA,Clothing
TXN087819,CUST00470,PROD0340,2022-11-13,4,121.87,0.05,463.11,195.0,268.11,149.25,direct,credit_card,refunded,Australia,Beauty & Health
TXN087820,CUST01987,PROD0138,2022-04-08,9,49.08,0.05,419.63,287.1,132.53,4.86,organic_search,credit_card,completed,Canada,Books
TXN087821,CUST02097,PROD0151,2023-02-05,1,54.77,0.0,54.77,32.86,21.91,0.38,direct,debit_card,completed,France,Home & Kitchen
TXN087822,CUST00677,PROD0343,2023-01-20,2,233.52,0.05,443.69,210.16,233.53,15.63,paid_search,bank_transfer,completed,USA,Clothing
TXN087823,CUST04354,PROD0177,2023-06-22,2,253.78,0.05,482.18,228.4,253.78,0.0,email,credit_card,cancelled,Australia,Clothing
TXN087824,CUST01713,PROD0161,2022-03-18,2,147.34,0.05,279.95,147.34,132.61,0.0,organic_search,bank_transfer,completed,Italy,Toys & Games
TXN087825,CUST07840,PROD0447,2022-10-01,1,50.77,0.0,50.77,22.85,27.92,12.64,organic_search,bank_transfer,completed,Spain,Clothing
TXN087826,CUST05857,PROD0291,2023-08-06,2,226.81,0.1,408.26,272.18,136.08,17.52,email,credit_card,refunded,USA,Home & Kitchen
TXN087827,CUST07247,PROD0394,2024-07-21,2,116.1,0.05,220.59,116.1,104.49,46.17,direct,credit_card,completed,France,Toys & Games
TXN087828,CUST02468,PROD0231,2022-05-04,2,93.0,0.1,167.4,139.5,27.9,0.0,paid_search,credit_card,completed,USA,Electronics
TXN087829,CUST06313,PROD0174,2022-05-15,3,1128.17,0.05,3215.28,2538.39,676.89,0.0,organic_search,paypal,completed,Canada,Electronics
TXN087830,CUST03195,PROD0114,2022-04-18,2,963.89,0.1,1735.0,1445.84,289.16,38.45,organic_search,paypal,completed,UK,Electronics
TXN087831,CUST02406,PROD0327,2023-07-24,1,185.98,0.05,176.68,74.39,102.29,22.44,paid_search,credit_card,completed,France,Beauty & Health
TXN087832,CUST00441,PROD0055,2022-08-18,5,188.93,0.05,897.42,425.1,472.32,68.32,email,credit_card,completed,USA,Clothing
TXN087833,CUST01602,PROD0267,2023-02-28,1,792.46,0.0,792.46,594.35,198.11,0.7,email,credit_card,completed,UK,Electronics
TXN087834,CUST07607,PROD0075,2023-03-25,1,355.54,0.1,319.99,195.55,124.44,0.0,email,credit_card,completed,USA,Sports & Outdoors
TXN087835,CUST05248,PROD0413,2022-05-26,5,15.76,0.0,78.8,47.3,31.5,102.06,referral,credit_card,completed,Spain,Home & Kitchen
TXN087836,CUST02055,PROD0289,2024-11-30,1,233.35,0.05,221.68,140.01,81.67,16.82,organic_search,debit_card,completed,Spain,Home & Kitchen
TXN087837,CUST04899,PROD0145,2023-11-28,1,338.79,0.0,338.79,186.33,152.46,9.81,social_media,apple_pay,completed,USA,Sports & Outdoors
TXN087838,CUST02978,PROD0064,2024-04-23,2,78.11,0.05,148.41,78.1,70.31,0.0,direct,credit_card,completed,USA,Toys & Games
TXN087839,CUST07640,PROD0496,2023-12-31,5,193.95,0.1,872.78,581.85,290.93,44.62,email,bank_transfer,completed,USA,Home & Kitchen
TXN087840,CUST02050,PROD0460,2023-05-31,3,40.19,0.05,114.54,60.27,54.27,26.19,organic_search,credit_card,refunded,USA,Toys & Games
TXN087841,CUST05684,PROD0281,2024-11-26,3,874.51,0.0,2623.53,1967.64,655.89,7.11,referral,paypal,completed,USA,Electronics
TXN087842,CUST07346,PROD0286,2023-01-05,2,135.76,0.0,271.52,162.92,108.6,11.88,social_media,paypal,completed,USA,Home & Kitchen
TXN087843,CUST06099,PROD0197,2024-11-23,3,761.18,0.0,2283.54,1712.64,570.9,35.86,social_media,apple_pay,cancelled,USA,Electronics
TXN087844,CUST05818,PROD0217,2023-12-04,1,189.76,0.05,180.27,85.39,94.88,0.0,social_media,paypal,completed,France,Clothing
TXN087845,CUST00269,PROD0370,2023-05-25,5,415.33,0.0,2076.65,1142.15,934.5,30.24,organic_search,paypal,completed,UK,Sports & Outdoors
TXN087846,CUST04722,PROD0324,2024-01-16,1,119.48,0.1,107.53,47.79,59.74,2.1,social_media,credit_card,completed,USA,Beauty & Health
TXN087847,CUST02773,PROD0438,2024-07-29,1,64.88,0.0,64.88,32.44,32.44,1.59,social_media,paypal,completed,Italy,Toys & Games
TXN087848,CUST06318,PROD0235,2024-11-08,2,203.53,0.0,407.06,183.18,223.88,18.47,social_media,paypal,cancelled,France,Clothing
TXN087849,CUST00526,PROD0035,2023-11-26,1,21.27,0.0,21.27,13.83,7.44,14.26,email,credit_card,completed,Germany,Books
TXN087850,CUST01048,PROD0410,2024-01-18,2,148.68,0.0,297.36,133.82,163.54,21.3,social_media,credit_card,completed,USA,Clothing
TXN087851,CUST01312,PROD0374,2024-11-29,1,280.52,0.05,266.49,126.23,140.26,2.21,paid_search,paypal,completed,Netherlands,Clothing
TXN087852,CUST03965,PROD0137,2023-08-18,2,369.28,0.0,738.56,406.2,332.36,13.35,social_media,paypal,completed,USA,Sports & Outdoors
TXN087853,CUST03478,PROD0247,2024-09-20,2,312.21,0.0,624.42,374.66,249.76,16.74,referral,credit_card,completed,Germany,Home & Kitchen
TXN087854,CUST02401,PROD0044,2023-09-15,2,392.8,0.05,746.32,471.36,274.96,18.2,organic_search,credit_card,completed,UK,Home & Kitchen
TXN087855,CUST01394,PROD0221,2024-08-03,5,307.87,0.05,1462.38,846.65,615.73,0.0,paid_search,paypal,completed,Germany,Sports & Outdoors
TXN087856,CUST05560,PROD0331,2023-11-04,1,123.32,0.2,98.66,55.49,43.17,20.68,referral,credit_card,completed,France,Clothing
TXN087857,CUST01713,PROD0354,2022-10-18,3,39.54,0.15000000000000002,100.83,77.1,23.73,0.0,social_media,paypal,completed,Italy,Books
TXN087858,CUST06904,PROD0341,2022-09-01,2,8.06,0.1,14.51,10.48,4.03,0.0,direct,debit_card,refunded,France,Books
TXN087859,CUST04110,PROD0120,2022-12-21,5,108.94,0.0,544.7,326.8,217.9,8.1,social_media,apple_pay,completed,France,Home & Kitchen
TXN087860,CUST03925,PROD0017,2022-11-16,2,249.68,0.0,499.36,274.64,224.72,16.31,organic_search,paypal,completed,Sweden,Sports & Outdoors
TXN087861,CUST01330,PROD0036,2023-04-09,1,24.2,0.05,22.99,10.89,12.1,17.63,direct,paypal,completed,Germany,Clothing
TXN087862,CUST01340,PROD0424,2024-02-16,7,137.69,0.1,867.45,481.88,385.57,0.0,organic_search,apple_pay,completed,USA,Toys & Games
TXN087863,CUST07262,PROD0416,2024-09-04,1,143.63,0.0,143.63,64.63,79.0,3.66,organic_search,paypal,cancelled,USA,Clothing
TXN087864,CUST06137,PROD0024,2022-07-25,1,92.18,0.0,92.18,46.09,46.09,26.73,paid_search,credit_card,completed,UK,Toys & Games
TXN087865,CUST03802,PROD0357,2023-10-16,1,94.11,0.0,94.11,37.64,56.47,17.06,organic_search,paypal,refunded,Australia,Beauty & Health
TXN087866,CUST02887,PROD0324,2023-12-28,1,119.48,0.05,113.51,47.79,65.72,0.0,organic_search,credit_card,completed,Germany,Beauty & Health
TXN087867,CUST03988,PROD0206,2023-09-17,4,287.63,0.0,1150.52,517.72,632.8,33.48,organic_search,credit_card,completed,Germany,Clothing
TXN087868,CUST01441,PROD0180,2022-04-06,1,22.39,0.15,19.03,12.31,6.72,11.55,paid_search,apple_pay,refunded,Australia,Sports & Outdoors
TXN087869,CUST02474,PROD0248,2023-12-14,1,131.83,0.0,131.83,79.1,52.73,13.86,email,paypal,completed,Canada,Home & Kitchen
TXN087870,CUST00785,PROD0247,2022-12-27,2,312.21,0.1,561.98,374.66,187.32,9.3,social_media,credit_card,completed,USA,Home & Kitchen
TXN087871,CUST07710,PROD0413,2022-10-19,4,15.76,0.1,56.74,37.84,18.9,0.0,organic_search,paypal,completed,Spain,Home & Kitchen
TXN087872,CUST03907,PROD0229,2023-05-28,1,1159.1,0.05,1101.14,869.32,231.82,10.88,paid_search,credit_card,completed,Germany,Electronics
TXN087873,CUST05374,PROD0303,2024-03-12,2,727.4,0.0,1454.8,1091.1,363.7,30.08,paid_search,debit_card,completed,Italy,Electronics
TXN087874,CUST05144,PROD0195,2023-09-26,2,83.69,0.15,142.27,92.06,50.21,47.74,direct,apple_pay,completed,Italy,Sports & Outdoors
TXN087875,CUST04197,PROD0269,2022-11-03,1,88.9,0.15,75.56,35.56,40.0,3.6,organic_search,paypal,completed,USA,Beauty & Health
TXN087876,CUST04788,PROD0163,2022-07-29,2,171.14,0.1,308.05,136.92,171.13,29.11,social_media,apple_pay,completed,Netherlands,Beauty & Health
TXN087877,CUST06409,PROD0241,2023-01-22,1,51.22,0.0,51.22,33.29,17.93,15.66,email,paypal,completed,Germany,Books
TXN087878,CUST06763,PROD0107,2022-02-22,5,291.18,0.1,1310.31,655.15,655.16,0.0,paid_search,credit_card,completed,USA,Clothing
TXN087879,CUST06388,PROD0184,2024-09-25,5,227.32,0.0,1136.6,681.95,454.65,14.85,referral,paypal,completed,Canada,Home & Kitchen
TXN087880,CUST02582,PROD0324,2022-12-03,1,119.48,0.2,95.58,47.79,47.79,3.78,paid_search,apple_pay,completed,Netherlands,Beauty & Health
TXN087881,CUST04295,PROD0125,2024-10-01,1,670.1,0.0,670.1,502.58,167.52,14.61,organic_search,paypal,completed,UK,Electronics
TXN087882,CUST07457,PROD0482,2024-03-19,1,328.63,0.0,328.63,197.18,131.45,4.05,organic_search,credit_card,completed,France,Home & Kitchen
TXN087883,CUST04319,PROD0419,2024-11-22,1,236.27,0.05,224.46,141.76,82.7,9.23,paid_search,paypal,completed,UK,Home & Kitchen
TXN087884,CUST02695,PROD0125,2023-10-27,1,670.1,0.0,670.1,502.58,167.52,20.29,organic_search,apple_pay,completed,Australia,Electronics
TXN087885,CUST02850,PROD0382,2024-05-12,2,20.21,0.0,40.42,18.18,22.24,36.45,direct,credit_card,completed,UK,Clothing
TXN087886,CUST06518,PROD0305,2022-08-08,2,129.27,0.05,245.61,116.34,129.27,0.0,direct,credit_card,completed,Canada,Clothing
TXN087887,CUST03192,PROD0295,2024-01-05,1,352.32,0.1,317.09,193.78,123.31,21.55,social_media,credit_card,cancelled,Netherlands,Sports & Outdoors
TXN087888,CUST03313,PROD0157,2023-09-17,5,27.03,0.05,128.39,87.85,40.54,12.82,social_media,credit_card,completed,Canada,Books
TXN087889,CUST07210,PROD0175,2023-07-02,1,116.98,0.2,93.58,58.49,35.09,0.0,organic_search,paypal,completed,Italy,Toys & Games
TXN087890,CUST06023,PROD0082,2022-10-10,3,17.57,0.2,42.17,23.73,18.44,8.59,organic_search,credit_card,completed,Spain,Clothing
TXN087891,CUST02489,PROD0037,2024-02-02,1,44.8,0.05,42.56,17.92,24.64,0.0,email,apple_pay,completed,France,Beauty & Health
TXN087892,CUST01603,PROD0184,2023-08-22,1,227.32,0.0,227.32,136.39,90.93,2.97,referral,credit_card,completed,USA,Home & Kitchen
TXN087893,CUST03797,PROD0378,2024-09-04,1,96.77,0.05,91.93,58.06,33.87,0.0,organic_search,credit_card,completed,Germany,Home & Kitchen
TXN087894,CUST01086,PROD0195,2022-05-07,5,83.69,0.05,397.53,230.15,167.38,0.0,paid_search,apple_pay,completed,Germany,Sports & Outdoors
TXN087895,CUST02030,PROD0364,2022-04-07,2,83.65,0.05,158.94,100.38,58.56,0.0,direct,debit_card,refunded,France,Home & Kitchen
TXN087896,CUST01068,PROD0359,2022-05-18,1,63.01,0.05,59.86,34.66,25.2,14.82,direct,credit_card,completed,USA,Sports & Outdoors
TXN087897,CUST00226,PROD0497,2022-12-21,2,164.04,0.0,328.08,147.64,180.44,27.3,email,paypal,completed,USA,Clothing
TXN087898,CUST07451,PROD0023,2024-07-03,1,63.84,0.0,63.84,28.73,35.11,4.19,direct,bank_transfer,cancelled,Germany,Clothing
TXN087899,CUST02584,PROD0369,2023-10-10,1,75.96,0.2,60.77,30.38,30.39,3.05,paid_search,bank_transfer,completed,UK,Beauty & Health
TXN087900,CUST03000,PROD0029,2023-11-20,1,196.46,0.05,186.64,117.88,68.76,10.8,direct,debit_card,completed,Spain,Home & Kitchen
TXN087901,CUST00350,PROD0216,2023-09-30,1,1191.59,0.05,1132.01,893.69,238.32,0.0,referral,paypal,completed,France,Electronics
TXN087902,CUST05453,PROD0197,2023-11-07,9,761.18,0.15,5823.03,5137.92,685.11,107.6,organic_search,paypal,completed,USA,Electronics
TXN087903,CUST04275,PROD0460,2022-01-21,1,40.19,0.0,40.19,20.09,20.1,15.71,paid_search,debit_card,completed,France,Toys & Games
TXN087904,CUST06880,PROD0426,2024-03-01,4,253.57,0.0,1014.28,456.44,557.84,9.12,social_media,credit_card,completed,USA,Clothing
TXN087905,CUST06327,PROD0484,2024-06-11,3,127.09,0.1,343.14,171.57,171.57,0.0,email,paypal,completed,Australia,Clothing
TXN087906,CUST07533,PROD0214,2024-12-13,1,49.38,0.2,39.5,24.69,14.81,2.11,direct,paypal,completed,USA,Toys & Games
TXN087907,CUST05379,PROD0396,2024-01-14,10,35.05,0.1,315.45,157.7,157.75,79.38,organic_search,paypal,completed,Italy,Clothing
TXN087908,CUST07038,PROD0136,2023-09-03,5,105.57,0.0,527.85,263.9,263.95,109.48,email,debit_card,completed,UK,Toys & Games
TXN087909,CUST03215,PROD0116,2023-09-03,8,268.04,0.1,1929.89,964.96,964.93,0.0,direct,paypal,cancelled,USA,Clothing
TXN087910,CUST01399,PROD0460,2022-12-27,1,40.19,0.0,40.19,20.09,20.1,15.71,direct,credit_card,completed,France,Toys & Games
TXN087911,CUST01266,PROD0353,2023-07-01,3,202.21,0.05,576.3,363.99,212.31,0.0,organic_search,bank_transfer,refunded,USA,Home & Kitchen
TXN087912,CUST03109,PROD0472,2022-03-05,1,201.63,0.0,201.63,120.98,80.65,3.65,organic_search,credit_card,refunded,France,Home & Kitchen
TXN087913,CUST02615,PROD0433,2024-12-10,7,42.44,0.0,297.08,193.13,103.95,91.1,paid_search,apple_pay,completed,UK,Books
TXN087914,CUST05880,PROD0313,2022-05-06,1,161.79,0.0,161.79,64.72,97.07,5.78,email,paypal,completed,Germany,Beauty & Health
TXN087915,CUST01127,PROD0307,2022-07-28,6,1069.65,0.0,6417.9,4813.44,1604.46,55.98,social_media,credit_card,completed,USA,Electronics
TXN087916,CUST02387,PROD0135,2023-08-14,1,454.09,0.05,431.39,340.57,90.82,26.62,paid_search,apple_pay,completed,UK,Electronics
TXN087917,CUST04431,PROD0219,2023-05-12,1,25.16,0.05,23.9,16.35,7.55,0.0,organic_search,credit_card,completed,Canada,Books
TXN087918,CUST05132,PROD0372,2024-09-16,1,80.41,0.0,80.41,36.18,44.23,22.52,paid_search,apple_pay,refunded,Germany,Clothing
TXN087919,CUST00740,PROD0087,2022-12-13,2,56.9,0.2,91.04,56.9,34.14,29.43,email,paypal,completed,UK,Toys & Games
TXN087920,CUST00115,PROD0030,2024-03-19,2,110.92,0.05,210.75,88.74,122.01,30.19,organic_search,credit_card,completed,France,Beauty & Health
TXN087921,CUST07553,PROD0046,2023-05-04,5,116.75,0.1,525.38,291.9,233.48,102.33,paid_search,apple_pay,completed,France,Toys & Games
TXN087922,CUST07879,PROD0103,2023-03-15,1,265.07,0.0,265.07,119.28,145.79,11.99,email,credit_card,completed,France,Clothing
TXN087923,CUST02675,PROD0042,2022-09-21,2,1007.85,0.05,1914.92,1511.78,403.14,23.92,paid_search,bank_transfer,completed,Netherlands,Electronics
TXN087924,CUST01932,PROD0055,2024-07-09,2,188.93,0.0,377.86,170.04,207.82,49.19,organic_search,credit_card,completed,Germany,Clothing
TXN087925,CUST05945,PROD0038,2022-09-06,1,201.99,0.1,181.79,90.9,90.89,24.98,social_media,bank_transfer,completed,Australia,Clothing
TXN087926,CUST03236,PROD0222,2022-01-15,1,89.22,0.0,89.22,53.53,35.69,6.5,organic_search,credit_card,completed,USA,Home & Kitchen
TXN087927,CUST07956,PROD0452,2024-07-28,2,109.58,0.1,197.24,98.62,98.62,0.0,email,credit_card,completed,Germany,Clothing
TXN087928,CUST04172,PROD0352,2022-09-22,1,19.94,0.0,19.94,12.96,6.98,5.8,social_media,credit_card,completed,Sweden,Books
TXN087929,CUST03425,PROD0259,2022-07-13,1,629.02,0.05,597.57,471.76,125.81,14.58,direct,credit_card,completed,Spain,Electronics
TXN087930,CUST00541,PROD0452,2022-09-08,2,109.58,0.0,219.16,98.62,120.54,56.4,paid_search,paypal,completed,Australia,Clothing
TXN087931,CUST07243,PROD0023,2024-11-17,3,63.84,0.05,181.94,86.19,95.75,6.98,direct,credit_card,completed,USA,Clothing
TXN087932,CUST07844,PROD0074,2024-01-08,1,1130.42,0.0,1130.42,847.82,282.6,20.14,paid_search,credit_card,completed,Germany,Electronics
TXN087933,CUST05975,PROD0378,2024-02-05,1,96.77,0.05,91.93,58.06,33.87,11.25,organic_search,debit_card,completed,USA,Home & Kitchen
TXN087934,CUST03367,PROD0301,2022-07-15,2,168.97,0.05,321.04,135.18,185.86,0.0,social_media,credit_card,completed,UK,Beauty & Health
